QUESTIONNAIRE_ID,BLEU_SCORE,ROUGE_L_PRECISION,ROUGE_L_RECALL,ROUGE_L_F1
1146002,0.008453313198938588,0.2362602448386762,0.2362602448386762,0.21930200988087448
1146004,0.050373294404253297,0.22259972170686457,0.22259972170686457,0.21982086069987253
1173001,0.018631181802997006,0.2814355287569573,0.2814355287569573,0.27979242806882554
1173002,0.13657928354712107,0.40769087938205584,0.4076908793820559,0.3980221929609001
1173003,0.0051134745672748805,0.19257384772090655,0.19257384772090655,0.16673640233772394
1173004,0.03786932773012772,0.3075046685340803,0.3075046685340803,0.2912441567057209
1173005,0.024940420885945676,0.2414021164021164,0.2414021164021164,0.23334879162738453
1213249,0.02995285238811329,0.375487294660227,0.375487294660227,0.36764412505425664
1433792,0.010750533867607265,0.2590504613231886,0.2590504613231886,0.24634110234906478
5100002,0.02755197479822192,0.26377688669355337,0.26377688669355337,0.2610667353358508
5100003,0.03244370747836699,0.3238636363636363,0.3238636363636363,0.3179564523958116
500000002,0.014399806523975529,0.19449430199430198,0.194494301994302,0.1881479359960089
500000003,0.008371644447779339,0.17710317460317457,0.1771031746031746,0.1711014378353557
500000005,0.0433505461916542,0.2988204751597609,0.2988204751597609,0.29620431505935707
500100002,0.014530005987084215,0.28807898450755587,0.288078984507556,0.2832974037557345
500100003,0.06724094430440472,0.34395475095939493,0.34395475095939493,0.33543770066614637
500100004,0.0105860673202966,0.24608690844758957,0.24608690844758954,0.24104401610816548
500100005,0.04460113121113337,0.36524479984301417,0.3652447998430141,0.3633162204634475
500100006,0.010177835941799478,0.255857683982684,0.255857683982684,0.24130808476009716
500100007,0.00774067208483806,0.2463474107591755,0.2463474107591755,0.23588292319696275
500100008,0.021668473417231857,0.27445789059425424,0.27445789059425424,0.2662382623566296
500100009,0.023199461954363693,0.31015873015873013,0.3101587301587302,0.29098343494410167
500100010,0.017594639680217617,0.25470058215593927,0.25470058215593927,0.24783699824546065
500100011,0.03369369081536617,0.2655456437625555,0.2655456437625555,0.2529227437617894
500100012,0.015197075503580052,0.2127899877899878,0.2127899877899878,0.2071096777618517
500100013,0.014040008846304316,0.2607568357568357,0.2607568357568357,0.25576530240813233
500100014,0.02396924645398195,0.2751332926332926,0.2751332926332926,0.2511531514895622
500100015,0.011866528491457102,0.3483333333333333,0.3483333333333333,0.33604448956616134
500100016,0.04502744281675595,0.2808000949667616,0.28080009496676167,0.2758601259817365
500100017,0.017423076747356745,0.2548861852433281,0.25488618524332807,0.24221795391295228
500100018,0.011813587734654265,0.21759768009768013,0.21759768009768013,0.20755313439248627
