ID,GENERATED,GROUND_TRUTH,R1_PRECISION,R1_RECALL,R1_F1_SCORE,R2_PRECISION,R2_RECALL,R2_F1_SCORE,RL_PRECISION,RL_RECALL,RL_F1_SCORE
0,What is your current role?,How satisfied are you with your experience working from home?,0.2,0.1,0.13333333333333333,0.0,0.0,0.0,0.2,0.1,0.13333333333333333
0,What is your current role?,"Compared to last week, how are you feeling with working from home?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,What is your current role?,Rate the biggest difficulties you are experiencing while working from home (from the biggest)?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,What is your current role?,Can you count on all means that you need to do your work from home?,0.2,0.06666666666666667,0.1,0.0,0.0,0.0,0.2,0.06666666666666667,0.1
0,What is your current role?,Do you have a dedicated room or workspace where you can work at your home?,0.2,0.06666666666666667,0.1,0.0,0.0,0.0,0.2,0.06666666666666667,0.1
0,What is your current role?,How often do you exceed your regular scheduled time when working from home?,0.2,0.07692307692307693,0.1111111111111111,0.0,0.0,0.0,0.2,0.07692307692307693,0.1111111111111111
0,What is your current role?,Express how much you are aligned with this sentence: My performance has been the same when working from home.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,What is your current role?,Distribute the weight of these aspects in your daily working life.,0.2,0.09090909090909091,0.12500000000000003,0.0,0.0,0.0,0.2,0.09090909090909091,0.12500000000000003
0,What is your current role?,What would you recommend to improve for the near future?,0.2,0.1,0.13333333333333333,0.0,0.0,0.0,0.2,0.1,0.13333333333333333
0,What is your current role?,How likely is that you would recommend working from home for the future?,0.2,0.07692307692307693,0.1111111111111111,0.0,0.0,0.0,0.2,0.07692307692307693,0.1111111111111111
1,How often do you work remotely?,How satisfied are you with your experience working from home?,0.5,0.3,0.37499999999999994,0.0,0.0,0.0,0.5,0.3,0.37499999999999994
1,How often do you work remotely?,"Compared to last week, how are you feeling with working from home?",0.5,0.25,0.3333333333333333,0.0,0.0,0.0,0.5,0.25,0.3333333333333333
1,How often do you work remotely?,Rate the biggest difficulties you are experiencing while working from home (from the biggest)?,0.3333333333333333,0.14285714285714285,0.2,0.0,0.0,0.0,0.3333333333333333,0.14285714285714285,0.2
1,How often do you work remotely?,Can you count on all means that you need to do your work from home?,0.5,0.2,0.28571428571428575,0.0,0.0,0.0,0.3333333333333333,0.13333333333333333,0.19047619047619044
1,How often do you work remotely?,Do you have a dedicated room or workspace where you can work at your home?,0.5,0.2,0.28571428571428575,0.2,0.07142857142857142,0.10526315789473682,0.5,0.2,0.28571428571428575
1,How often do you work remotely?,How often do you exceed your regular scheduled time when working from home?,0.8333333333333334,0.38461538461538464,0.5263157894736842,0.6,0.25,0.35294117647058826,0.8333333333333334,0.38461538461538464,0.5263157894736842
1,How often do you work remotely?,Express how much you are aligned with this sentence: My performance has been the same when working from home.,0.5,0.15789473684210525,0.23999999999999996,0.0,0.0,0.0,0.5,0.15789473684210525,0.23999999999999996
1,How often do you work remotely?,Distribute the weight of these aspects in your daily working life.,0.16666666666666666,0.09090909090909091,0.11764705882352942,0.0,0.0,0.0,0.16666666666666666,0.09090909090909091,0.11764705882352942
1,How often do you work remotely?,What would you recommend to improve for the near future?,0.16666666666666666,0.1,0.125,0.0,0.0,0.0,0.16666666666666666,0.1,0.125
1,How often do you work remotely?,How likely is that you would recommend working from home for the future?,0.5,0.23076923076923078,0.3157894736842105,0.0,0.0,0.0,0.5,0.23076923076923078,0.3157894736842105
2,What is your preferred remote work setup?,How satisfied are you with your experience working from home?,0.2857142857142857,0.2,0.23529411764705882,0.0,0.0,0.0,0.2857142857142857,0.2,0.23529411764705882
2,What is your preferred remote work setup?,"Compared to last week, how are you feeling with working from home?",0.14285714285714285,0.08333333333333333,0.10526315789473685,0.0,0.0,0.0,0.14285714285714285,0.08333333333333333,0.10526315789473685
2,What is your preferred remote work setup?,Rate the biggest difficulties you are experiencing while working from home (from the biggest)?,0.14285714285714285,0.07142857142857142,0.09523809523809523,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.09523809523809523
2,What is your preferred remote work setup?,Can you count on all means that you need to do your work from home?,0.2857142857142857,0.13333333333333333,0.18181818181818182,0.0,0.0,0.0,0.2857142857142857,0.13333333333333333,0.18181818181818182
2,What is your preferred remote work setup?,Do you have a dedicated room or workspace where you can work at your home?,0.2857142857142857,0.13333333333333333,0.18181818181818182,0.0,0.0,0.0,0.14285714285714285,0.06666666666666667,0.09090909090909091
2,What is your preferred remote work setup?,How often do you exceed your regular scheduled time when working from home?,0.2857142857142857,0.15384615384615385,0.2,0.0,0.0,0.0,0.2857142857142857,0.15384615384615385,0.2
2,What is your preferred remote work setup?,Express how much you are aligned with this sentence: My performance has been the same when working from home.,0.14285714285714285,0.05263157894736842,0.07692307692307693,0.0,0.0,0.0,0.14285714285714285,0.05263157894736842,0.07692307692307693
2,What is your preferred remote work setup?,Distribute the weight of these aspects in your daily working life.,0.2857142857142857,0.18181818181818182,0.2222222222222222,0.0,0.0,0.0,0.2857142857142857,0.18181818181818182,0.2222222222222222
2,What is your preferred remote work setup?,What would you recommend to improve for the near future?,0.14285714285714285,0.1,0.11764705882352941,0.0,0.0,0.0,0.14285714285714285,0.1,0.11764705882352941
2,What is your preferred remote work setup?,How likely is that you would recommend working from home for the future?,0.2857142857142857,0.15384615384615385,0.2,0.0,0.0,0.0,0.2857142857142857,0.15384615384615385,0.2
3,What are the top three benefits you've experienced while working remotely?,How satisfied are you with your experience working from home?,0.25,0.3,0.2727272727272727,0.0,0.0,0.0,0.25,0.3,0.2727272727272727
3,What are the top three benefits you've experienced while working remotely?,"Compared to last week, how are you feeling with working from home?",0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.25
3,What are the top three benefits you've experienced while working remotely?,Rate the biggest difficulties you are experiencing while working from home (from the biggest)?,0.5,0.42857142857142855,0.4615384615384615,0.18181818181818182,0.15384615384615385,0.16666666666666669,0.4166666666666667,0.35714285714285715,0.3846153846153846
3,What are the top three benefits you've experienced while working remotely?,Can you count on all means that you need to do your work from home?,0.16666666666666666,0.13333333333333333,0.14814814814814814,0.0,0.0,0.0,0.16666666666666666,0.13333333333333333,0.14814814814814814
3,What are the top three benefits you've experienced while working remotely?,Do you have a dedicated room or workspace where you can work at your home?,0.16666666666666666,0.13333333333333333,0.14814814814814814,0.0,0.0,0.0,0.16666666666666666,0.13333333333333333,0.14814814814814814
3,What are the top three benefits you've experienced while working remotely?,How often do you exceed your regular scheduled time when working from home?,0.16666666666666666,0.15384615384615385,0.16,0.0,0.0,0.0,0.16666666666666666,0.15384615384615385,0.16
3,What are the top three benefits you've experienced while working remotely?,Express how much you are aligned with this sentence: My performance has been the same when working from home.,0.3333333333333333,0.21052631578947367,0.2580645161290323,0.0,0.0,0.0,0.25,0.15789473684210525,0.1935483870967742
3,What are the top three benefits you've experienced while working remotely?,Distribute the weight of these aspects in your daily working life.,0.16666666666666666,0.18181818181818182,0.17391304347826086,0.0,0.0,0.0,0.16666666666666666,0.18181818181818182,0.17391304347826086
3,What are the top three benefits you've experienced while working remotely?,What would you recommend to improve for the near future?,0.25,0.3,0.2727272727272727,0.0,0.0,0.0,0.16666666666666666,0.2,0.1818181818181818
3,What are the top three benefits you've experienced while working remotely?,How likely is that you would recommend working from home for the future?,0.25,0.23076923076923078,0.24000000000000002,0.0,0.0,0.0,0.16666666666666666,0.15384615384615385,0.16
4,What are the top three challenges you've faced while working remotely?,How satisfied are you with your experience working from home?,0.25,0.3,0.2727272727272727,0.0,0.0,0.0,0.25,0.3,0.2727272727272727
4,What are the top three challenges you've faced while working remotely?,"Compared to last week, how are you feeling with working from home?",0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.25
4,What are the top three challenges you've faced while working remotely?,Rate the biggest difficulties you are experiencing while working from home (from the biggest)?,0.4166666666666667,0.35714285714285715,0.3846153846153846,0.09090909090909091,0.07692307692307693,0.08333333333333334,0.3333333333333333,0.2857142857142857,0.30769230769230765
4,What are the top three challenges you've faced while working remotely?,Can you count on all means that you need to do your work from home?,0.16666666666666666,0.13333333333333333,0.14814814814814814,0.0,0.0,0.0,0.16666666666666666,0.13333333333333333,0.14814814814814814
4,What are the top three challenges you've faced while working remotely?,Do you have a dedicated room or workspace where you can work at your home?,0.16666666666666666,0.13333333333333333,0.14814814814814814,0.0,0.0,0.0,0.16666666666666666,0.13333333333333333,0.14814814814814814
4,What are the top three challenges you've faced while working remotely?,How often do you exceed your regular scheduled time when working from home?,0.16666666666666666,0.15384615384615385,0.16,0.0,0.0,0.0,0.16666666666666666,0.15384615384615385,0.16
4,What are the top three challenges you've faced while working remotely?,Express how much you are aligned with this sentence: My performance has been the same when working from home.,0.3333333333333333,0.21052631578947367,0.2580645161290323,0.0,0.0,0.0,0.25,0.15789473684210525,0.1935483870967742
4,What are the top three challenges you've faced while working remotely?,Distribute the weight of these aspects in your daily working life.,0.16666666666666666,0.18181818181818182,0.17391304347826086,0.0,0.0,0.0,0.16666666666666666,0.18181818181818182,0.17391304347826086
4,What are the top three challenges you've faced while working remotely?,What would you recommend to improve for the near future?,0.25,0.3,0.2727272727272727,0.0,0.0,0.0,0.16666666666666666,0.2,0.1818181818181818
4,What are the top three challenges you've faced while working remotely?,How likely is that you would recommend working from home for the future?,0.25,0.23076923076923078,0.24000000000000002,0.0,0.0,0.0,0.16666666666666666,0.15384615384615385,0.16
