ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,"On a scale of 1 to 10, how would you rate the course overall?",How do you rate this course?,0.10482848367219184
0,"On a scale of 1 to 10, how would you rate the course overall?",What's your preferred device?,0.0
0,"On a scale of 1 to 10, how would you rate the course overall?",Send us feedback,0.0
0,"On a scale of 1 to 10, how would you rate the course overall?",What's important for you,0.03807927913956097
0,"On a scale of 1 to 10, how would you rate the course overall?",How do you split the welfare amount?,0.053852233004558006
1,Did you enjoy taking this course?,How do you rate this course?,0.316227766016838
1,Did you enjoy taking this course?,What's your preferred device?,0.0
1,Did you enjoy taking this course?,Send us feedback,0.0
1,Did you enjoy taking this course?,What's important for you,0.07728215553472559
1,Did you enjoy taking this course?,How do you split the welfare amount?,0.06541793232029923
2,How would you describe the course materials?,How do you rate this course?,0.09626130481676062
2,How would you describe the course materials?,What's your preferred device?,0.0
2,How would you describe the course materials?,Send us feedback,0.0
2,How would you describe the course materials?,What's important for you,0.06806702140179671
2,How would you describe the course materials?,How do you split the welfare amount?,0.11789553938779
3,How well did the course meet your expectations?,How do you rate this course?,0.06093675793218261
3,How well did the course meet your expectations?,What's your preferred device?,0.06093675793218261
3,How well did the course meet your expectations?,Send us feedback,0.0
3,How well did the course meet your expectations?,What's important for you,0.0
3,How well did the course meet your expectations?,How do you split the welfare amount?,0.08617758951473893
4,How would you rate the course instructor?,How do you rate this course?,0.26726124191242434
4,How would you rate the course instructor?,What's your preferred device?,0.0
4,How would you rate the course instructor?,Send us feedback,0.0
4,How would you rate the course instructor?,What's important for you,0.06806702140179671
4,How would you rate the course instructor?,How do you split the welfare amount?,0.11789553938779
