QUESTIONNAIRE_ID,BLEU_SCORE,ROUGE_L_PRECISION,ROUGE_L_RECALL,ROUGE_L_F1
1146002,0.008591693335247034,0.303982128982129,0.30398212898212906,0.2948772686478447
1146004,0.13487379431119564,0.43673076923076926,0.43673076923076926,0.43408300395256927
1173001,0.01427073809699182,0.21960978835978834,0.21960978835978837,0.20338670330930392
1173002,0.06250892527507154,0.29084595959595955,0.29084595959595955,0.28769245610760336
1173003,0.07761978116859924,0.32907342657342664,0.3290734265734266,0.3236044123687144
1173004,0.05798265077673193,0.39728123728123726,0.3972812372812372,0.3873867609036541
1173005,0.023647466870732485,0.3625721500721501,0.36257215007215016,0.3552330705992034
1213249,0.021985828754203733,0.28687229437229433,0.2868722943722944,0.2808755983610373
1433792,0.003631652083113719,0.09166666666666666,0.09166666666666666,0.09
5100002,0.040561861521223194,0.2796732026143791,0.2796732026143791,0.2781816713546413
5100003,0.05573081547119209,0.35404040404040404,0.35404040404040404,0.3520325517350689
500000002,0.05424795376480584,0.2745304695304695,0.2745304695304695,0.2692018121211959
500000003,0.03964598830346508,0.292979878917379,0.2929798789173789,0.28534870227060893
500000005,0.09508422210313043,0.42925925925925934,0.4292592592592593,0.42884990253411304
500100002,0.018617759543084547,0.35191176470588237,0.35191176470588237,0.34960244335244334
500100003,0.013117514680054976,0.27429202741702735,0.2742920274170274,0.26693128375989766
500100004,0.024320166943450516,0.32437611408199646,0.3243761140819964,0.3213772485516222
500100005,0.05324634675736794,0.31258889919604205,0.31258889919604205,0.30934754595706954
500100006,0.020804160604640454,0.21402143822809458,0.21402143822809458,0.20620069402082386
500100007,0.008673249396020427,0.20550540729112154,0.20550540729112157,0.19932617886678233
500100009,0.027049309126939196,0.28112977859709887,0.28112977859709887,0.25722457600369
500100010,0.01996354882675939,0.3041497455057397,0.3041497455057397,0.2796818185967908
500100012,0.01453358271538164,0.17756502756502754,0.17756502756502757,0.17319704772447886
500100013,0.034946406168072514,0.22630931160342924,0.22630931160342924,0.21886972376701197
500100014,0.007758654894355388,0.23883928571428573,0.23883928571428573,0.2265811341258912
500100015,0.015437234476250566,0.28134920634920635,0.28134920634920635,0.2775908085473303
500100016,0.036635096973282474,0.3955001017501017,0.3955001017501017,0.3834074562846056
500100017,0.027298852137091607,0.24512532285641533,0.24512532285641528,0.23689922245535802
500100018,0.012740484993813039,0.2321472178615036,0.23214721786150355,0.22524791759578167
500100019,0.02558834985434222,0.28512190423955125,0.28512190423955125,0.2820606748629834
500100020,0.01544604203123402,0.27394436531664795,0.27394436531664795,0.26281616942956215
500100021,0.018372679248261962,0.2153857870524537,0.21538578705245376,0.21161670134106905
500100022,0.08687397400953073,0.6393018745959923,0.6393018745959923,0.6333731581043409
500100023,0.012914482185773948,0.36939935064935064,0.3693993506493506,0.35588334472544997
500100024,0.019132392827513136,0.26216248892719485,0.26216248892719485,0.2521770955740305
500100025,0.011316073497872626,0.3027777777777778,0.3027777777777778,0.29560834876292313
500100026,0.027091593174081583,0.25939995189995185,0.25939995189995185,0.24807673712580855
500100027,0.00801106475173401,0.18445894383394384,0.18445894383394384,0.18008584052961865
500100028,0.02430252739331016,0.3516025641025642,0.3516025641025642,0.35038998682476946
500100029,0.061504362950563954,0.2931888327721661,0.29318883277216606,0.2841088180235196
500100031,0.04589589962528619,0.3092676767676767,0.3092676767676767,0.30338113577244
500100032,0.09967600329130023,0.30853896103896106,0.30853896103896106,0.2980855954351702
500100033,0.04053971019010275,0.3039540816326531,0.3039540816326531,0.2969597629261495
500100034,0.044633656152118284,0.35815047606714273,0.35815047606714273,0.3503506264853104
500100035,0.03577887713240249,0.34196042053184916,0.34196042053184905,0.334459215503806
500100036,0.02811393063245083,0.29222189847189844,0.29222189847189844,0.2824907521577966
500100037,0.01582263098893642,0.20119335989756526,0.2011933598975653,0.19164220037722424
500100038,0.015682136812179115,0.28774030979913334,0.28774030979913334,0.28123211032836865
500100040,0.010435224177468243,0.33307546620046613,0.3330754662004662,0.3294100007580203
500100043,0.0240617822748298,0.3260683760683761,0.3260683760683761,0.3087235592814605
