ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,How often do you feel overwhelmed by your workload?,What is your role in the company?,0.05524220127634179
0,How often do you feel overwhelmed by your workload?,How long have you been with the company?,0.07812427026034686
0,How often do you feel overwhelmed by your workload?,Is your workload manageable on a day-to-day basis?,0.05524220127634179
0,How often do you feel overwhelmed by your workload?,Are you able to meet deadlines and expectations with your current workload?,0.06855936333948018
0,How often do you feel overwhelmed by your workload?,Do you believe that work is distributed fairly among team members?,0.0442344967814255
0,How often do you feel overwhelmed by your workload?,Have you experienced situations where you felt overwhelmed by your workload?,0.36548494851303226
0,How often do you feel overwhelmed by your workload?,Are there specific tasks or projects that consistently contribute to your workload challenges?,0.03542021607209056
1,Do you feel like you have enough time to complete tasks?,What is your role in the company?,0
1,Do you feel like you have enough time to complete tasks?,How long have you been with the company?,0.06602885419955529
1,Do you feel like you have enough time to complete tasks?,Is your workload manageable on a day-to-day basis?,0
1,Do you feel like you have enough time to complete tasks?,Are you able to meet deadlines and expectations with your current workload?,0.060290994064911
1,Do you feel like you have enough time to complete tasks?,Do you believe that work is distributed fairly among team members?,0.13483997249264845
1,Do you feel like you have enough time to complete tasks?,Have you experienced situations where you felt overwhelmed by your workload?,0.06602885419955529
1,Do you feel like you have enough time to complete tasks?,Are there specific tasks or projects that consistently contribute to your workload challenges?,0.038927465646462385
2,How often do you have to work late or on weekends to meet deadlines?,What is your role in the company?,0
2,How often do you have to work late or on weekends to meet deadlines?,How long have you been with the company?,0.06595524618531728
2,How often do you have to work late or on weekends to meet deadlines?,Is your workload manageable on a day-to-day basis?,0.03807927913956097
2,How often do you have to work late or on weekends to meet deadlines?,Are you able to meet deadlines and expectations with your current workload?,0.12838814775327384
2,How often do you have to work late or on weekends to meet deadlines?,Do you believe that work is distributed fairly among team members?,0.053852233004558006
2,How often do you have to work late or on weekends to meet deadlines?,Have you experienced situations where you felt overwhelmed by your workload?,0.03807927913956097
2,How often do you have to work late or on weekends to meet deadlines?,Are there specific tasks or projects that consistently contribute to your workload challenges?,0.053852233004558006
3,How often do you feel that your workload is affecting your personal life?,What is your role in the company?,0.057344543002191384
3,How often do you feel that your workload is affecting your personal life?,How long have you been with the company?,0.057344543002191384
3,How often do you feel that your workload is affecting your personal life?,Is your workload manageable on a day-to-day basis?,0.11322770341445958
3,How often do you feel that your workload is affecting your personal life?,Are you able to meet deadlines and expectations with your current workload?,0.057344543002191384
3,How often do you feel that your workload is affecting your personal life?,Do you believe that work is distributed fairly among team members?,0.0702324349442283
3,How often do you feel that your workload is affecting your personal life?,Have you experienced situations where you felt overwhelmed by your workload?,0.057344543002191384
3,How often do you feel that your workload is affecting your personal life?,Are there specific tasks or projects that consistently contribute to your workload challenges?,0.1386750490563073
