ID,GENERATED,GROUND_TRUTH,R1_PRECISION,R1_RECALL,R1_F1_SCORE,R2_PRECISION,R2_RECALL,R2_F1_SCORE,RL_PRECISION,RL_RECALL,RL_F1_SCORE
0,Do you feel that you have been given the opportunity to work in different teams and departments within the organization?,What is your role in the company?,0.1,0.2857142857142857,0.14814814814814817,0.0,0.0,0.0,0.1,0.2857142857142857,0.14814814814814817
0,Do you feel that you have been given the opportunity to work in different teams and departments within the organization?,How long have you been with the company?,0.2,0.5,0.28571428571428575,0.0,0.0,0.0,0.15,0.375,0.21428571428571425
0,Do you feel that you have been given the opportunity to work in different teams and departments within the organization?,"On a scale of 1 to 5, how satisfied are you with the internal mobility opportunities available within the company? (1 being very dissatisfied, 5 being very satisfied)",0.3,0.21428571428571427,0.25,0.05263157894736842,0.037037037037037035,0.043478260869565216,0.25,0.17857142857142858,0.20833333333333331
0,Do you feel that you have been given the opportunity to work in different teams and departments within the organization?,Have you ever explored or applied for an internal job opportunity within the company?,0.25,0.35714285714285715,0.2941176470588235,0.05263157894736842,0.07692307692307693,0.0625,0.2,0.2857142857142857,0.23529411764705882
0,Do you feel that you have been given the opportunity to work in different teams and departments within the organization?,How would you rate the transparency of the internal job posting and application process?,0.2,0.2857142857142857,0.23529411764705882,0.0,0.0,0.0,0.15,0.21428571428571427,0.1764705882352941
0,Do you feel that you have been given the opportunity to work in different teams and departments within the organization?,"How would you rate your company support in pursuing internal career opportunities? (1 being very unsupported, 10 being very supported)",0.15,0.15,0.15,0.0,0.0,0.0,0.1,0.1,0.10000000000000002
0,Do you feel that you have been given the opportunity to work in different teams and departments within the organization?,Which improvements would you suggest?,0.05,0.2,0.08000000000000002,0.0,0.0,0.0,0.05,0.2,0.08000000000000002
1,How satisfied are you with the internal mobility opportunities within the organization?,What is your role in the company?,0.08333333333333333,0.14285714285714285,0.10526315789473685,0.0,0.0,0.0,0.08333333333333333,0.14285714285714285,0.10526315789473685
1,How satisfied are you with the internal mobility opportunities within the organization?,How long have you been with the company?,0.3333333333333333,0.5,0.4,0.09090909090909091,0.14285714285714285,0.1111111111111111,0.3333333333333333,0.5,0.4
1,How satisfied are you with the internal mobility opportunities within the organization?,"On a scale of 1 to 5, how satisfied are you with the internal mobility opportunities available within the company? (1 being very dissatisfied, 5 being very satisfied)",0.9166666666666666,0.39285714285714285,0.55,0.8181818181818182,0.3333333333333333,0.4736842105263157,0.9166666666666666,0.39285714285714285,0.55
1,How satisfied are you with the internal mobility opportunities within the organization?,Have you ever explored or applied for an internal job opportunity within the company?,0.4166666666666667,0.35714285714285715,0.3846153846153846,0.18181818181818182,0.15384615384615385,0.16666666666666669,0.4166666666666667,0.35714285714285715,0.3846153846153846
1,How satisfied are you with the internal mobility opportunities within the organization?,How would you rate the transparency of the internal job posting and application process?,0.4166666666666667,0.35714285714285715,0.3846153846153846,0.09090909090909091,0.07692307692307693,0.08333333333333334,0.3333333333333333,0.2857142857142857,0.30769230769230765
1,How satisfied are you with the internal mobility opportunities within the organization?,"How would you rate your company support in pursuing internal career opportunities? (1 being very unsupported, 10 being very supported)",0.3333333333333333,0.2,0.25,0.0,0.0,0.0,0.3333333333333333,0.2,0.25
1,How satisfied are you with the internal mobility opportunities within the organization?,Which improvements would you suggest?,0.08333333333333333,0.2,0.11764705882352941,0.0,0.0,0.0,0.08333333333333333,0.2,0.11764705882352941
2,Do you feel that internal mobility opportunities are evenly distributed across employees in the organization?,What is your role in the company?,0.13333333333333333,0.2857142857142857,0.18181818181818182,0.07142857142857142,0.16666666666666666,0.1,0.13333333333333333,0.2857142857142857,0.18181818181818182
2,Do you feel that internal mobility opportunities are evenly distributed across employees in the organization?,How long have you been with the company?,0.13333333333333333,0.25,0.1739130434782609,0.0,0.0,0.0,0.13333333333333333,0.25,0.1739130434782609
2,Do you feel that internal mobility opportunities are evenly distributed across employees in the organization?,"On a scale of 1 to 5, how satisfied are you with the internal mobility opportunities available within the company? (1 being very dissatisfied, 5 being very satisfied)",0.4,0.21428571428571427,0.27906976744186046,0.14285714285714285,0.07407407407407407,0.0975609756097561,0.3333333333333333,0.17857142857142858,0.23255813953488372
2,Do you feel that internal mobility opportunities are evenly distributed across employees in the organization?,Have you ever explored or applied for an internal job opportunity within the company?,0.26666666666666666,0.2857142857142857,0.2758620689655172,0.0,0.0,0.0,0.26666666666666666,0.2857142857142857,0.2758620689655172
2,Do you feel that internal mobility opportunities are evenly distributed across employees in the organization?,How would you rate the transparency of the internal job posting and application process?,0.2,0.21428571428571427,0.20689655172413796,0.0,0.0,0.0,0.13333333333333333,0.14285714285714285,0.1379310344827586
2,Do you feel that internal mobility opportunities are evenly distributed across employees in the organization?,"How would you rate your company support in pursuing internal career opportunities? (1 being very unsupported, 10 being very supported)",0.26666666666666666,0.2,0.2285714285714286,0.0,0.0,0.0,0.2,0.15,0.17142857142857143
2,Do you feel that internal mobility opportunities are evenly distributed across employees in the organization?,Which improvements would you suggest?,0.06666666666666667,0.2,0.1,0.0,0.0,0.0,0.06666666666666667,0.2,0.1
3,Do you feel encouraged to pursue internal mobility opportunities within the organization?,What is your role in the company?,0.08333333333333333,0.14285714285714285,0.10526315789473685,0.0,0.0,0.0,0.08333333333333333,0.14285714285714285,0.10526315789473685
3,Do you feel encouraged to pursue internal mobility opportunities within the organization?,How long have you been with the company?,0.16666666666666666,0.25,0.2,0.0,0.0,0.0,0.16666666666666666,0.25,0.2
3,Do you feel encouraged to pursue internal mobility opportunities within the organization?,"On a scale of 1 to 5, how satisfied are you with the internal mobility opportunities available within the company? (1 being very dissatisfied, 5 being very satisfied)",0.5833333333333334,0.25,0.35000000000000003,0.2727272727272727,0.1111111111111111,0.15789473684210525,0.5,0.21428571428571427,0.3
3,Do you feel encouraged to pursue internal mobility opportunities within the organization?,Have you ever explored or applied for an internal job opportunity within the company?,0.4166666666666667,0.35714285714285715,0.3846153846153846,0.18181818181818182,0.15384615384615385,0.16666666666666669,0.4166666666666667,0.35714285714285715,0.3846153846153846
3,Do you feel encouraged to pursue internal mobility opportunities within the organization?,How would you rate the transparency of the internal job posting and application process?,0.25,0.21428571428571427,0.23076923076923075,0.0,0.0,0.0,0.16666666666666666,0.14285714285714285,0.15384615384615383
3,Do you feel encouraged to pursue internal mobility opportunities within the organization?,"How would you rate your company support in pursuing internal career opportunities? (1 being very unsupported, 10 being very supported)",0.3333333333333333,0.2,0.25,0.09090909090909091,0.05263157894736842,0.06666666666666667,0.3333333333333333,0.2,0.25
3,Do you feel encouraged to pursue internal mobility opportunities within the organization?,Which improvements would you suggest?,0.08333333333333333,0.2,0.11764705882352941,0.0,0.0,0.0,0.08333333333333333,0.2,0.11764705882352941
4,Do you feel that internal mobility opportunities within the organization are accessible to all employees?,What is your role in the company?,0.06666666666666667,0.14285714285714285,0.09090909090909091,0.0,0.0,0.0,0.06666666666666667,0.14285714285714285,0.09090909090909091
4,Do you feel that internal mobility opportunities within the organization are accessible to all employees?,How long have you been with the company?,0.13333333333333333,0.25,0.1739130434782609,0.0,0.0,0.0,0.13333333333333333,0.25,0.1739130434782609
4,Do you feel that internal mobility opportunities within the organization are accessible to all employees?,"On a scale of 1 to 5, how satisfied are you with the internal mobility opportunities available within the company? (1 being very dissatisfied, 5 being very satisfied)",0.5333333333333333,0.2857142857142857,0.37209302325581395,0.21428571428571427,0.1111111111111111,0.14634146341463417,0.4,0.21428571428571427,0.27906976744186046
4,Do you feel that internal mobility opportunities within the organization are accessible to all employees?,Have you ever explored or applied for an internal job opportunity within the company?,0.3333333333333333,0.35714285714285715,0.3448275862068965,0.14285714285714285,0.15384615384615385,0.14814814814814817,0.3333333333333333,0.35714285714285715,0.3448275862068965
