QUESTIONNAIRE_ID,BLEU_SCORE,ROUGE_L_PRECISION,ROUGE_L_RECALL,ROUGE_L_F1
1146002,0.3513827686888624,0.6926486969056629,0.6926486969056628,0.6906084477126051
1173003,0.028186386033840924,0.2176362818468082,0.21763628184680814,0.2136106980977643
5100003,0.029160602543135905,0.3787183055040198,0.3787183055040198,0.37012978237547006
500000003,0.038077547012766104,0.3537769274376417,0.3537769274376417,0.35037604785503945
500000005,0.1212860182167185,0.4455555555555556,0.4455555555555556,0.43930967123691583
500100009,0.1431030186523887,0.5053037240537241,0.5053037240537241,0.4985951489092545
500100015,0.0407990384163263,0.38399012751953937,0.38399012751953937,0.3780676918358078
500100016,0.06384203104922223,0.45806149732620327,0.45806149732620316,0.4511504649079612
500100019,0.012777785031298287,0.18575207860922144,0.18575207860922147,0.1764887114265996
500100020,0.0349173822258888,0.528095238095238,0.528095238095238,0.5101265094218385
500100021,0.012349327059090963,0.20659645909645913,0.20659645909645913,0.20238561973362312
500100023,0.02830268638420187,0.358924774056353,0.358924774056353,0.348120068195987
500100025,0.23840885510698762,0.6059211621711622,0.6059211621711622,0.5982554159175786
500100028,0.05163612073727718,0.3803233803233803,0.3803233803233803,0.37573979965284315
500100029,0.1559852970709597,0.45705782312925164,0.45705782312925175,0.4517195767195768
500100031,0.0793746692525784,0.33507696007696003,0.33507696007696003,0.3330480665557487
500100032,0.11937358255209966,0.4824546485260771,0.4824546485260771,0.46902407294656295
500100034,0.022119652331633835,0.32315592903828194,0.323155929038282,0.3167997518418356
500100035,0.01129963363589019,0.21387464387464392,0.21387464387464392,0.2104468313619786
500100038,0.043194801730175474,0.35978835978835977,0.3597883597883598,0.3573106257878554
500100046,0.07504735986448292,0.4036802413273001,0.40368024132730024,0.39395382395382406
500100047,0.03535992381259602,0.42481060606060606,0.42481060606060594,0.41440439042269706
500100051,0.17773960991649373,0.45122100122100123,0.4512210012210012,0.4491839688621298
500100052,0.09137535400769649,0.38243552082837795,0.38243552082837795,0.3685871533763014
500100056,0.019518502091064236,0.5370370370370369,0.537037037037037,0.5247863247863247
500100058,0.04885792483990364,0.3719310451453308,0.3719310451453309,0.36562876612633355
500100060,0.03354483102259219,0.39372796515653663,0.39372796515653663,0.3781604679634921
500100061,0.04919246245316618,0.5065277315277316,0.5065277315277316,0.5004402124981835
500100063,0.039240983194399275,0.3900673400673401,0.39006734006734,0.3684361435051524
