ID,GENERATED,GROUND_TRUTH,R1_PRECISION,R1_RECALL,R1_F1_SCORE,R2_PRECISION,R2_RECALL,R2_F1_SCORE,RL_PRECISION,RL_RECALL,RL_F1_SCORE
0,What motivates you the most?,"On a scale of 1 to 10, how satisfied are you with the recognition and rewards programs offered by the company? (1 being very dissatisfied, 10 being very satisfied)",0.4,0.06896551724137931,0.1176470588235294,0.0,0.0,0.0,0.4,0.06896551724137931,0.1176470588235294
0,What motivates you the most?,How frequently do you receive recognition for your work achievements?,0.2,0.1,0.13333333333333333,0.0,0.0,0.0,0.2,0.1,0.13333333333333333
0,What motivates you the most?,Recognition and rewards provided by the company are based on talent and merit.,0.2,0.07692307692307693,0.1111111111111111,0.0,0.0,0.0,0.2,0.07692307692307693,0.1111111111111111
0,What motivates you the most?,Do you believe that the recognition and rewards provided by the company are fair and equitable?,0.4,0.125,0.19047619047619047,0.0,0.0,0.0,0.4,0.125,0.19047619047619047
0,What motivates you the most?,What improvements would you suggest to enhance recognition and rewards within the company?,0.6,0.23076923076923078,0.33333333333333337,0.0,0.0,0.0,0.6,0.23076923076923078,0.33333333333333337
0,What motivates you the most?,How can the company better tailor recognition and rewards to meet the preferences and needs of employees?,0.2,0.058823529411764705,0.0909090909090909,0.0,0.0,0.0,0.2,0.058823529411764705,0.0909090909090909
0,What motivates you the most?,Any additional comments or feedback regarding recognition and rewards?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,How often do you feel recognized for your work?,"On a scale of 1 to 10, how satisfied are you with the recognition and rewards programs offered by the company? (1 being very dissatisfied, 10 being very satisfied)",0.2222222222222222,0.06896551724137931,0.10526315789473684,0.0,0.0,0.0,0.2222222222222222,0.06896551724137931,0.10526315789473684
1,How often do you feel recognized for your work?,How frequently do you receive recognition for your work achievements?,0.6666666666666666,0.6,0.631578947368421,0.375,0.3333333333333333,0.35294117647058826,0.6666666666666666,0.6,0.631578947368421
1,How often do you feel recognized for your work?,Recognition and rewards provided by the company are based on talent and merit.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,How often do you feel recognized for your work?,Do you believe that the recognition and rewards provided by the company are fair and equitable?,0.2222222222222222,0.125,0.16,0.125,0.06666666666666667,0.08695652173913045,0.2222222222222222,0.125,0.16
1,How often do you feel recognized for your work?,What improvements would you suggest to enhance recognition and rewards within the company?,0.1111111111111111,0.07692307692307693,0.09090909090909093,0.0,0.0,0.0,0.1111111111111111,0.07692307692307693,0.09090909090909093
1,How often do you feel recognized for your work?,How can the company better tailor recognition and rewards to meet the preferences and needs of employees?,0.1111111111111111,0.058823529411764705,0.07692307692307691,0.0,0.0,0.0,0.1111111111111111,0.058823529411764705,0.07692307692307691
1,How often do you feel recognized for your work?,Any additional comments or feedback regarding recognition and rewards?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,What do you think is the most effective way to recognize employee achievements?,"On a scale of 1 to 10, how satisfied are you with the recognition and rewards programs offered by the company? (1 being very dissatisfied, 10 being very satisfied)",0.23076923076923078,0.10344827586206896,0.14285714285714288,0.0,0.0,0.0,0.15384615384615385,0.06896551724137931,0.09523809523809525
2,What do you think is the most effective way to recognize employee achievements?,How frequently do you receive recognition for your work achievements?,0.23076923076923078,0.3,0.2608695652173913,0.08333333333333333,0.1111111111111111,0.09523809523809525,0.23076923076923078,0.3,0.2608695652173913
2,What do you think is the most effective way to recognize employee achievements?,Recognition and rewards provided by the company are based on talent and merit.,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693
2,What do you think is the most effective way to recognize employee achievements?,Do you believe that the recognition and rewards provided by the company are fair and equitable?,0.23076923076923078,0.1875,0.20689655172413793,0.08333333333333333,0.06666666666666667,0.07407407407407407,0.23076923076923078,0.1875,0.20689655172413793
2,What do you think is the most effective way to recognize employee achievements?,What improvements would you suggest to enhance recognition and rewards within the company?,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.23076923076923078
2,What do you think is the most effective way to recognize employee achievements?,How can the company better tailor recognition and rewards to meet the preferences and needs of employees?,0.23076923076923078,0.17647058823529413,0.20000000000000004,0.0,0.0,0.0,0.23076923076923078,0.17647058823529413,0.20000000000000004
2,What do you think is the most effective way to recognize employee achievements?,Any additional comments or feedback regarding recognition and rewards?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Have you ever received a reward or recognition that you felt was undeserved?,"On a scale of 1 to 10, how satisfied are you with the recognition and rewards programs offered by the company? (1 being very dissatisfied, 10 being very satisfied)",0.3076923076923077,0.13793103448275862,0.1904761904761905,0.0,0.0,0.0,0.15384615384615385,0.06896551724137931,0.09523809523809525
3,Have you ever received a reward or recognition that you felt was undeserved?,How frequently do you receive recognition for your work achievements?,0.23076923076923078,0.3,0.2608695652173913,0.0,0.0,0.0,0.23076923076923078,0.3,0.2608695652173913
3,Have you ever received a reward or recognition that you felt was undeserved?,Recognition and rewards provided by the company are based on talent and merit.,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693
3,Have you ever received a reward or recognition that you felt was undeserved?,Do you believe that the recognition and rewards provided by the company are fair and equitable?,0.3076923076923077,0.25,0.27586206896551724,0.0,0.0,0.0,0.15384615384615385,0.125,0.13793103448275862
3,Have you ever received a reward or recognition that you felt was undeserved?,What improvements would you suggest to enhance recognition and rewards within the company?,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385
3,Have you ever received a reward or recognition that you felt was undeserved?,How can the company better tailor recognition and rewards to meet the preferences and needs of employees?,0.15384615384615385,0.11764705882352941,0.13333333333333333,0.0,0.0,0.0,0.07692307692307693,0.058823529411764705,0.06666666666666667
3,Have you ever received a reward or recognition that you felt was undeserved?,Any additional comments or feedback regarding recognition and rewards?,0.23076923076923078,0.3333333333333333,0.27272727272727276,0.0,0.0,0.0,0.15384615384615385,0.2222222222222222,0.18181818181818185
4,How important is recognition and rewards to you in your current role?,"On a scale of 1 to 10, how satisfied are you with the recognition and rewards programs offered by the company? (1 being very dissatisfied, 10 being very satisfied)",0.5,0.20689655172413793,0.2926829268292683,0.18181818181818182,0.07142857142857142,0.10256410256410255,0.3333333333333333,0.13793103448275862,0.1951219512195122
4,How important is recognition and rewards to you in your current role?,How frequently do you receive recognition for your work achievements?,0.3333333333333333,0.4,0.3636363636363636,0.0,0.0,0.0,0.25,0.3,0.2727272727272727
4,How important is recognition and rewards to you in your current role?,Recognition and rewards provided by the company are based on talent and merit.,0.25,0.23076923076923078,0.24000000000000002,0.18181818181818182,0.16666666666666666,0.17391304347826086,0.25,0.23076923076923078,0.24000000000000002
4,How important is recognition and rewards to you in your current role?,Do you believe that the recognition and rewards provided by the company are fair and equitable?,0.3333333333333333,0.25,0.28571428571428575,0.18181818181818182,0.13333333333333333,0.15384615384615383,0.25,0.1875,0.21428571428571427
4,How important is recognition and rewards to you in your current role?,What improvements would you suggest to enhance recognition and rewards within the company?,0.4166666666666667,0.38461538461538464,0.4,0.18181818181818182,0.16666666666666666,0.17391304347826086,0.25,0.23076923076923078,0.24000000000000002
4,How important is recognition and rewards to you in your current role?,How can the company better tailor recognition and rewards to meet the preferences and needs of employees?,0.4166666666666667,0.29411764705882354,0.3448275862068966,0.2727272727272727,0.1875,0.2222222222222222,0.4166666666666667,0.29411764705882354,0.3448275862068966
4,How important is recognition and rewards to you in your current role?,Any additional comments or feedback regarding recognition and rewards?,0.25,0.3333333333333333,0.28571428571428575,0.18181818181818182,0.25,0.2105263157894737,0.25,0.3333333333333333,0.28571428571428575
5,What do you think is the most effective way to recognize and reward team achievements?,"On a scale of 1 to 10, how satisfied are you with the recognition and rewards programs offered by the company? (1 being very dissatisfied, 10 being very satisfied)",0.3333333333333333,0.1724137931034483,0.22727272727272724,0.07142857142857142,0.03571428571428571,0.047619047619047616,0.26666666666666666,0.13793103448275862,0.18181818181818182
5,What do you think is the most effective way to recognize and reward team achievements?,How frequently do you receive recognition for your work achievements?,0.2,0.3,0.24,0.07142857142857142,0.1111111111111111,0.08695652173913043,0.2,0.3,0.24
5,What do you think is the most effective way to recognize and reward team achievements?,Recognition and rewards provided by the company are based on talent and merit.,0.2,0.23076923076923078,0.21428571428571427,0.07142857142857142,0.08333333333333333,0.07692307692307691,0.13333333333333333,0.15384615384615385,0.14285714285714288
5,What do you think is the most effective way to recognize and reward team achievements?,Do you believe that the recognition and rewards provided by the company are fair and equitable?,0.3333333333333333,0.3125,0.3225806451612903,0.14285714285714285,0.13333333333333333,0.1379310344827586,0.3333333333333333,0.3125,0.3225806451612903
5,What do you think is the most effective way to recognize and reward team achievements?,What improvements would you suggest to enhance recognition and rewards within the company?,0.4,0.46153846153846156,0.42857142857142855,0.07142857142857142,0.08333333333333333,0.07692307692307691,0.3333333333333333,0.38461538461538464,0.3571428571428571
5,What do you think is the most effective way to recognize and reward team achievements?,How can the company better tailor recognition and rewards to meet the preferences and needs of employees?,0.26666666666666666,0.23529411764705882,0.25,0.07142857142857142,0.0625,0.06666666666666667,0.2,0.17647058823529413,0.18750000000000003
5,What do you think is the most effective way to recognize and reward team achievements?,Any additional comments or feedback regarding recognition and rewards?,0.13333333333333333,0.2222222222222222,0.16666666666666669,0.07142857142857142,0.125,0.09090909090909091,0.13333333333333333,0.2222222222222222,0.16666666666666669
6,Would you be more likely to stay with your current employer if you felt recognized and rewarded for your work?,"On a scale of 1 to 10, how satisfied are you with the recognition and rewards programs offered by the company? (1 being very dissatisfied, 10 being very satisfied)",0.3,0.20689655172413793,0.24489795918367346,0.05263157894736842,0.03571428571428571,0.0425531914893617,0.2,0.13793103448275862,0.16326530612244897
6,Would you be more likely to stay with your current employer if you felt recognized and rewarded for your work?,How frequently do you receive recognition for your work achievements?,0.2,0.4,0.26666666666666666,0.10526315789473684,0.2222222222222222,0.14285714285714285,0.2,0.4,0.26666666666666666
6,Would you be more likely to stay with your current employer if you felt recognized and rewarded for your work?,Recognition and rewards provided by the company are based on talent and merit.,0.1,0.15384615384615385,0.12121212121212123,0.05263157894736842,0.08333333333333333,0.06451612903225808,0.1,0.15384615384615385,0.12121212121212123
6,Would you be more likely to stay with your current employer if you felt recognized and rewarded for your work?,Do you believe that the recognition and rewards provided by the company are fair and equitable?,0.15,0.1875,0.16666666666666663,0.05263157894736842,0.06666666666666667,0.058823529411764705,0.15,0.1875,0.16666666666666663
