QUESTIONNAIRE_ID,BLEU_SCORE,ROUGE_L_PRECISION,ROUGE_L_RECALL,ROUGE_L_F1
1146002,0.03192813530552705,0.2769403215831787,0.2769403215831788,0.2677970953894458
1173001,0.04999058492191434,0.3052726902726902,0.3052726902726903,0.3013790761037138
1173002,0.0718924561892354,0.43567736185383243,0.43567736185383243,0.42617222601005716
1173003,0.04073962096240042,0.31631638786050564,0.3163163878605055,0.3105026100188518
1173005,0.017342409086911936,0.17864774114774115,0.17864774114774115,0.17821462488129156
1213249,0.021219635606792787,0.45208333333333334,0.45208333333333334,0.45161290322580644
5100002,0.06435475911924517,0.29022933085433095,0.2902293308543309,0.2863063753762462
5100003,0.058047787169863904,0.27820294784580496,0.27820294784580496,0.2749537808327686
500000002,0.0941041813303636,0.3110691623191624,0.3110691623191623,0.3059677455077441
500000003,0.03310004988501173,0.3060881083202512,0.3060881083202512,0.2878246201835707
500000005,0.03195040652173277,0.21114379084967322,0.21114379084967322,0.20651531704163287
500100002,0.024909359668303488,0.39235722854143906,0.39235722854143906,0.38563686911047235
500100004,0.02998077169943885,0.27589718579739586,0.27589718579739586,0.27094334193882297
500100005,0.03271511321879901,0.3583061635334363,0.3583061635334363,0.3532627065369161
500100006,0.01114257064172294,0.21014567653660793,0.21014567653660787,0.20109477141742602
500100007,0.010225995072408563,0.2266425729337817,0.2266425729337817,0.21640124775929775
500100008,0.04334859152766192,0.2675628955285818,0.2675628955285818,0.26465509473083565
500100009,0.023556839240634737,0.2471335329003396,0.2471335329003396,0.24565695309961424
500100010,0.017350117747181416,0.3571965380298714,0.3571965380298714,0.3488214083952138
500100011,0.015122655646553594,0.2568279521404521,0.2568279521404521,0.24893532224993564
500100013,0.042258940661511625,0.2944237244237244,0.29442372442372444,0.28924758432201203
500100014,0.025049037278969732,0.3007345858571348,0.30073458585713486,0.2870777711402862
500100015,0.006809392279763677,0.18177655677655677,0.18177655677655677,0.17892834261255314
500100016,0.03675342631885502,0.2921522921522921,0.2921522921522921,0.28735669322625845
500100017,0.015643359450514187,0.2837000962000962,0.28370009620009623,0.27947045332244264
500100018,0.015236387110715652,0.24779414258580928,0.24779414258580928,0.23953352526215296
500100019,0.06894318442632923,0.3417441218911807,0.3417441218911807,0.3381207463591732
500100020,0.05272692357313217,0.36983709273182963,0.3698370927318296,0.36562642458807193
500100021,0.0385396538984217,0.24276811151811153,0.2427681115181115,0.24036511762040125
500100022,0.021576269962572014,0.2867243051066581,0.28672430510665803,0.2842505815122448
500100023,0.06988004067932199,0.29257369614512474,0.29257369614512474,0.28736840409564407
500100024,0.028336258156527353,0.3127284752284753,0.31272847522847524,0.29901080471296676
500100025,0.018077459915721673,0.2419075963718821,0.24190759637188203,0.23683247878207908
500100026,0.023470803481736215,0.23124039540706207,0.23124039540706207,0.22541115467432493
500100028,0.0454850521380076,0.4076608673772539,0.40766086737725377,0.39703175903269683
500100029,0.05416165461427417,0.35511363636363635,0.3551136363636364,0.3480659365261801
500100030,0.09426124818475587,0.325495337995338,0.3254953379953379,0.318968164942051
500100031,0.13117654027183678,0.3709052851909995,0.3709052851909995,0.36719098334219347
500100032,0.09802302911142813,0.4443369706182069,0.4443369706182068,0.4350292351989533
500100033,0.005918575825901511,0.14639249639249638,0.14639249639249638,0.14464135098136982
500100034,0.013856845710774295,0.26254273504273506,0.26254273504273506,0.2571511151221296
500100035,0.010796391639728065,0.2591154970760234,0.2591154970760234,0.25273543550748406
500100036,0.04082883180765214,0.3635734421973918,0.3635734421973918,0.3561075501429336
500100037,0.05910965713290394,0.32732350414472855,0.3273235041447286,0.3216510165648043
500100038,0.07522329104003382,0.3583216619981326,0.3583216619981326,0.356365551486453
500100039,0.009513044467300577,0.2514198103483818,0.2514198103483818,0.24504830588585702
500100041,0.01437369457614416,0.24381491116538964,0.24381491116538967,0.2345187096587919
500100042,0.011914713987111735,0.22175840032982888,0.2217584003298289,0.21571599782779907
500100043,0.041489023430818964,0.2786616161616161,0.27866161616161617,0.27309793588054454
500100044,0.009147462167553886,0.2158459595959596,0.2158459595959596,0.21216646155029517
500100046,0.027400770501751822,0.3577861952861952,0.35778619528619526,0.3490745027918941
500100047,0.044525797232452674,0.3361584249084249,0.33615842490842496,0.33032472760016524
500100048,0.10546591663848488,0.38857224708065036,0.38857224708065047,0.37930125170593104
500100049,0.0334430555155195,0.34114913509263356,0.34114913509263356,0.339234614050586
500100050,0.009396444711489652,0.23394706600588955,0.23394706600588955,0.23055072213728459
500100053,0.04406055273380738,0.28984451488105123,0.28984451488105123,0.26965847155578165
500100055,0.010156604496052947,0.2965367965367965,0.2965367965367965,0.28683535636476815
500100056,0.016504147460057787,0.2454517704517704,0.24545177045177047,0.23753412825838455
500100057,0.012789178219880943,0.3109126984126984,0.31091269841269836,0.3009148811448679
500100058,0.028763085479030365,0.34412895305752444,0.34412895305752444,0.33342408110556104
500100059,0.04994999409069851,0.22964976200270323,0.22964976200270323,0.2260989921659587
500100060,0.01422136909705057,0.22170501803960452,0.22170501803960446,0.21911296692761004
500100062,0.029435003398183175,0.2729330193615908,0.27293301936159076,0.265263656518251
500100063,0.05739177099835524,0.3254156954156955,0.32541569541569537,0.32285045389393213
500100064,0.006324106842597234,0.20766178266178267,0.20766178266178267,0.20480976210302915
500100066,0.025260729096949784,0.2337962962962963,0.23379629629629625,0.22864137094954015
