ID,GENERATED,GROUND_TRUTH,R1_PRECISION,R1_RECALL,R1_F1_SCORE,R2_PRECISION,R2_RECALL,R2_F1_SCORE,RL_PRECISION,RL_RECALL,RL_F1_SCORE
0,Do you feel like you have a clear career path?,What department your role in the company falls in?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Do you feel like you have a clear career path?,How long have you been in your current role with the company?,0.2,0.16666666666666666,0.1818181818181818,0.0,0.0,0.0,0.1,0.08333333333333333,0.0909090909090909
0,Do you feel like you have a clear career path?,"On a scale of 1 to 10, how clear is the career path within the company? (1 being very unclear, 10 being very clear)",0.4,0.16666666666666666,0.23529411764705882,0.1111111111111111,0.043478260869565216,0.0625,0.4,0.16666666666666666,0.23529411764705882
0,Do you feel like you have a clear career path?,Do you understand the potential career progression opportunities available to you within the company?,0.4,0.2857142857142857,0.3333333333333333,0.1111111111111111,0.07692307692307693,0.09090909090909093,0.3,0.21428571428571427,0.25
0,Do you feel like you have a clear career path?,How often you have discussions with your manager or HR about your career development goals and aspirations?,0.3,0.17647058823529413,0.22222222222222224,0.1111111111111111,0.0625,0.08,0.3,0.17647058823529413,0.22222222222222224
0,Do you feel like you have a clear career path?,"How would you rate, from 1 to 5, the overall company availability to listen to your career aspirations?",0.2,0.1111111111111111,0.14285714285714285,0.0,0.0,0.0,0.2,0.1111111111111111,0.14285714285714285
0,Do you feel like you have a clear career path?,What improvements or changes would you suggest to enhance career path clarity within the company?,0.3,0.2,0.24,0.1111111111111111,0.07142857142857142,0.08695652173913043,0.3,0.2,0.24
0,Do you feel like you have a clear career path?,Tell us if you agree with this statement: my company offers a clear structured framework to map career paths for all employees?,0.5,0.22727272727272727,0.3125,0.2222222222222222,0.09523809523809523,0.13333333333333333,0.5,0.22727272727272727,0.3125
0,Do you feel like you have a clear career path?,"If you disagree, would you motivate why?",0.2,0.2857142857142857,0.23529411764705882,0.0,0.0,0.0,0.2,0.2857142857142857,0.23529411764705882
0,Do you feel like you have a clear career path?,Any additional comments or suggestions regarding career path clarity?,0.2,0.2222222222222222,0.2105263157894737,0.1111111111111111,0.125,0.11764705882352941,0.2,0.2222222222222222,0.2105263157894737
1,How often do you feel uncertain about your future career path?,What department your role in the company falls in?,0.09090909090909091,0.1111111111111111,0.09999999999999999,0.0,0.0,0.0,0.09090909090909091,0.1111111111111111,0.09999999999999999
1,How often do you feel uncertain about your future career path?,How long have you been in your current role with the company?,0.2727272727272727,0.25,0.2608695652173913,0.0,0.0,0.0,0.2727272727272727,0.25,0.2608695652173913
1,How often do you feel uncertain about your future career path?,"On a scale of 1 to 10, how clear is the career path within the company? (1 being very unclear, 10 being very clear)",0.2727272727272727,0.125,0.17142857142857143,0.1,0.043478260869565216,0.06060606060606061,0.2727272727272727,0.125,0.17142857142857143
