QUESTIONNAIRE_ID,BLEU_SCORE,ROUGE_L_PRECISION,ROUGE_L_RECALL,ROUGE_L_F1
1173005,0.006919724425992109,0.24313811188811188,0.24313811188811188,0.23830560701270084
1213249,0.012762996960355827,0.2403846153846154,0.2403846153846154,0.24000000000000002
500000003,0.11595953466939302,0.35278486394557823,0.35278486394557823,0.3398160328851737
500000005,0.008332871219393145,0.2133333333333333,0.21333333333333332,0.20840422133765787
500100009,0.08532787921082456,0.45397325596905425,0.45397325596905425,0.4418298411283024
500100012,0.009529836507768131,0.31195221445221444,0.31195221445221444,0.30940354975137585
500100014,0.16077508073147131,0.37735449735449733,0.37735449735449744,0.3690986702250925
500100047,0.0741614218699088,0.3551045033397974,0.3551045033397975,0.35227495322211677
500100051,0.028905564719396423,0.2695894383394383,0.2695894383394384,0.2644781263895758
500100052,0.10451597470974897,0.3258611136762397,0.3258611136762397,0.32261789380737393
500100054,0.10451597470974897,0.3258611136762397,0.3258611136762397,0.32261789380737393
500100055,0.02728255455571364,0.3089110889110888,0.3089110889110889,0.29493503295037815
500100063,0.08733387450214436,0.3364502164502164,0.3364502164502164,0.3330302536969204
