ID,GENERATED,GROUND_TRUTH,R1_PRECISION,R1_RECALL,R1_F1_SCORE,R2_PRECISION,R2_RECALL,R2_F1_SCORE,RL_PRECISION,RL_RECALL,RL_F1_SCORE
0,How would you rate the manager's overall performance?,Soft Skill first impression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,How would you rate the manager's overall performance?,What are the areas I would like you to be focused in the next months,0.3333333333333333,0.2,0.25,0.0,0.0,0.0,0.3333333333333333,0.2,0.25
0,How would you rate the manager's overall performance?,What are the areas I would like you to improve,0.3333333333333333,0.3,0.3157894736842105,0.0,0.0,0.0,0.2222222222222222,0.2,0.2105263157894737
1,What are the manager's greatest strengths?,Soft Skill first impression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,What are the manager's greatest strengths?,What are the areas I would like you to be focused in the next months,0.42857142857142855,0.2,0.27272727272727276,0.3333333333333333,0.14285714285714285,0.2,0.42857142857142855,0.2,0.27272727272727276
1,What are the manager's greatest strengths?,What are the areas I would like you to improve,0.42857142857142855,0.3,0.3529411764705882,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.42857142857142855,0.3,0.3529411764705882
2,What areas does the manager need to improve?,Soft Skill first impression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,What areas does the manager need to improve?,What are the areas I would like you to be focused in the next months,0.5,0.26666666666666666,0.3478260869565218,0.0,0.0,0.0,0.375,0.2,0.26086956521739135
2,What areas does the manager need to improve?,What are the areas I would like you to improve,0.625,0.5,0.5555555555555556,0.14285714285714285,0.1111111111111111,0.125,0.5,0.4,0.4444444444444445
3,How would you rate the manager's ability to provide feedback?,Soft Skill first impression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,How would you rate the manager's ability to provide feedback?,What are the areas I would like you to be focused in the next months,0.36363636363636365,0.26666666666666666,0.30769230769230765,0.0,0.0,0.0,0.2727272727272727,0.2,0.23076923076923075
3,How would you rate the manager's ability to provide feedback?,What are the areas I would like you to improve,0.36363636363636365,0.4,0.380952380952381,0.0,0.0,0.0,0.2727272727272727,0.3,0.28571428571428564
